"ADVERTISER","TARGETED COUNTRIES","LINK ID","NAME","DESCRIPTION","KEYWORDS","LINK TYPE","THREE MONTH EPC","SEVEN DAY EPC","LAST UDPATED","HTML LINKS","JAVASCRIPT LINKS","CLICK URL","PROMOTION TYPE","COUPON CODE","PROMOTIONAL DATE","PROMOTIONAL END DATE","CATEGORY","ADV_CID","RELATIONSHIP STATUS","LANGUAGE","MOBILE OPTIMIZED"
"Akkuk.hu","HU","15023880","Akkuk.hu_Akkutöltők","Akkuk.hu_Akkutöltők","akkuk.hu","Text Link","N/A","N/A","15-Feb-2024","<a href=""https://www.jdoqocy.com/click-101589464-15023880"" target=""_top"">Akkuk.hu_Akkutöltők</a><img src=""https://www.lduhtrp.net/image-101589464-15023880"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57451066?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101589464-15023880","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Akkuk.hu","HU","15024061","970x210_akkuk.hu","akkuk.hu","akkuk.hu","Banner","N/A","N/A","15-Feb-2024","<a href=""https://www.kqzyfj.com/click-101589464-15024061"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101589464-15024061"" width=""970"" height=""210"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57451067?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101589464-15024061","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Akkuk.hu","HU","15024042","250x250_akkuk.hu","akkuk.hu","akkuk.hu","Banner","N/A","N/A","15-Feb-2024","<a href=""https://www.dpbolvw.net/click-101589464-15024042"" target=""_top""> <img src=""https://www.awltovhc.com/image-101589464-15024042"" width=""250"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57451068?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101589464-15024042","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Akkuk.hu","HU","15023881","Akkuk.hu_Akkuk","Akkuk.hu_Akkuk","akkuk.hu","Text Link","N/A","N/A","15-Feb-2024","<a href=""https://www.anrdoezrs.net/click-101589464-15023881"" target=""_top"">Akkuk.hu_Akkuk</a><img src=""https://www.tqlkg.com/image-101589464-15023881"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57451069?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101589464-15023881","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Akkuk.hu","HU","15023883","Akkuk.hu_led-termékek","Akkuk.hu_led-termékek","akkuk.hu","Text Link","N/A","N/A","15-Feb-2024","<a href=""https://www.anrdoezrs.net/click-101589464-15023883"" target=""_top"">Akkuk.hu_led-termékek</a><img src=""https://www.ftjcfx.com/image-101589464-15023883"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57451070?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101589464-15023883","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Akkuk.hu","HU","15024048","300x250_akkuk.hu","akkuk.hu","akkuk.hu","Banner","N/A","N/A","15-Feb-2024","<a href=""https://www.dpbolvw.net/click-101589464-15024048"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101589464-15024048"" width=""300"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57451071?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101589464-15024048","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Akkuk.hu","HU","15024063","970x210_akkuk.hu","akkuk.hu","akkuk.hu","Banner","N/A","N/A","15-Feb-2024","<a href=""https://www.kqzyfj.com/click-101589464-15024063"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101589464-15024063"" width=""970"" height=""210"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57451072?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101589464-15024063","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Akkuk.hu","HU","15024064","970x210_akkuk.hu","akkuk.hu","akkuk.hu","Banner","N/A","N/A","15-Feb-2024","<a href=""https://www.kqzyfj.com/click-101589464-15024064"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101589464-15024064"" width=""970"" height=""210"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57451073?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101589464-15024064","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Akkuk.hu","HU","15024039","160x600_akkuk.hu","akkuk.hu","akkuk.hu","Banner","N/A","N/A","15-Feb-2024","<a href=""https://www.dpbolvw.net/click-101589464-15024039"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101589464-15024039"" width=""160"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57451074?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101589464-15024039","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Akkuk.hu","HU","15024049","300x250_akkuk.hu","akkuk.hu","akkuk.hu","Banner","N/A","N/A","15-Feb-2024","<a href=""https://www.tkqlhce.com/click-101589464-15024049"" target=""_top""> <img src=""https://www.awltovhc.com/image-101589464-15024049"" width=""300"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57451075?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101589464-15024049","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Akkuk.hu","HU","15024057","728x90_akkuk.hu","akkuk.hu","akkuk.hu","Banner","N/A","N/A","15-Feb-2024","<a href=""https://www.kqzyfj.com/click-101589464-15024057"" target=""_top""> <img src=""https://www.tqlkg.com/image-101589464-15024057"" width=""728"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57451076?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101589464-15024057","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Akkuk.hu","HU","15024044","250x250_akkuk.hu","akkuk.hu","akkuk.hu","Banner","N/A","N/A","15-Feb-2024","<a href=""https://www.anrdoezrs.net/click-101589464-15024044"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101589464-15024044"" width=""250"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57451077?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101589464-15024044","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Akkuk.hu","HU","15024056","728x90_akkuk.hu","akkuk.hu","akkuk.hu","Banner","N/A","N/A","15-Feb-2024","<a href=""https://www.tkqlhce.com/click-101589464-15024056"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101589464-15024056"" width=""728"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57451078?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101589464-15024056","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Akkuk.hu","HU","15024062","970x210_akkuk.hu","akkuk.hu","akkuk.hu","Banner","N/A","N/A","15-Feb-2024","<a href=""https://www.anrdoezrs.net/click-101589464-15024062"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101589464-15024062"" width=""970"" height=""210"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57451079?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101589464-15024062","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Akkuk.hu","HU","15023882","Akkuk.hu_elemek","Akkuk.hu_elemek","akkuk.hu","Text Link","N/A","N/A","15-Feb-2024","<a href=""https://www.dpbolvw.net/click-101589464-15023882"" target=""_top"">Akkuk.hu_elemek</a><img src=""https://www.ftjcfx.com/image-101589464-15023882"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57451080?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101589464-15023882","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Akkuk.hu","HU","15024045","250x250_akkuk.hu","akkuk.hu","akkuk.hu","Banner","N/A","N/A","15-Feb-2024","<a href=""https://www.dpbolvw.net/click-101589464-15024045"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101589464-15024045"" width=""250"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57451081?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101589464-15024045","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Akkuk.hu","HU","15023884","Akkuk.hu_logo_468x60","Akkuk.hu_logo_468x60","akkuk.hu","Banner","N/A","N/A","15-Feb-2024","<a href=""https://www.jdoqocy.com/click-101589464-15023884"" target=""_top""> <img src=""https://www.awltovhc.com/image-101589464-15023884"" width=""468"" height=""60"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57451082?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101589464-15023884","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Akkuk.hu","HU","15024046","250x250_akkuk.hu","akkuk.hu","akkuk.hu","Banner","N/A","N/A","15-Feb-2024","<a href=""https://www.anrdoezrs.net/click-101589464-15024046"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101589464-15024046"" width=""250"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57451083?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101589464-15024046","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Akkuk.hu","HU","15024059","728x90_akkuk.hu","akkuk.hu","akkuk.hu","Banner","N/A","N/A","15-Feb-2024","<a href=""https://www.tkqlhce.com/click-101589464-15024059"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101589464-15024059"" width=""728"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57451084?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101589464-15024059","N/A","","","","Computer HW","5764183","Active","Hungarian","No"
"Karpex CZ/HU/Albumshop.sk","HU","15680819","Karpex.hu_Logo_150x40","Karpex.hu_Logo_150x40","Karpex.hu","Banner","N/A","N/A","15-Feb-2024","<a href=""https://www.anrdoezrs.net/click-101589464-15680819"" target=""_top""> <img src=""https://www.awltovhc.com/image-101589464-15680819"" width=""150"" height=""40"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57451085?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101589464-15680819","N/A","","","","Photo","6808248","Active","Hungarian","No"
"Karpex CZ/HU/Albumshop.sk","HU","15666329","Karpex.hu_Fotoalbum","Karpex.hu_Fotoalbum","Karpex.hu","Text Link","N/A","N/A","15-Feb-2024","<a href=""https://www.kqzyfj.com/click-101589464-15666329"" target=""_top"">Karpex.hu_Fotoalbum</a><img src=""https://www.ftjcfx.com/image-101589464-15666329"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57451086?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101589464-15666329","N/A","","","","Photo","6808248","Active","Hungarian","No"
"Karpex CZ/HU/Albumshop.sk","HU","15666327","Karpex.hu_Deeplink","Karpex.hu_Deeplink","Karpex.hu","Text Link","N/A","N/A","15-Feb-2024","<a href=""https://www.dpbolvw.net/click-101589464-15666327"" target=""_top"">Karpex.hu_Deeplink</a><img src=""https://www.lduhtrp.net/image-101589464-15666327"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57451087?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101589464-15666327","N/A","","","","Photo","6808248","Active","Hungarian","No"
"Karpex CZ/HU/Albumshop.sk","HU","15666331","Karpex.hu_Fényképkeretek","Karpex.hu_Fényképkeretek","Karpex.hu","Text Link","N/A","N/A","15-Feb-2024","<a href=""https://www.jdoqocy.com/click-101589464-15666331"" target=""_top"">Karpex.hu_Fényképkeretek</a><img src=""https://www.lduhtrp.net/image-101589464-15666331"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57451088?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101589464-15666331","N/A","","","","Photo","6808248","Active","Hungarian","No"
"Karpex CZ/HU/Albumshop.sk","HU","15680823","Karpex.hu_Logo_468x60","Karpex.hu_Logo_468x60","Karpex.hu","Banner","N/A","N/A","15-Feb-2024","<a href=""https://www.anrdoezrs.net/click-101589464-15680823"" target=""_top""> <img src=""https://www.tqlkg.com/image-101589464-15680823"" width=""468"" height=""60"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57451089?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101589464-15680823","N/A","","","","Photo","6808248","Active","Hungarian","No"
" AXA-ASSISTANCE SK/HU/RO","HU","13707915","Axa-assistance.hu_200x200","Axa-assistance.hu_200x200","","Banner","N/A","N/A","10-Sep-2024","<a href=""https://www.jdoqocy.com/click-101589464-13707915"" target=""_top""> <img src=""https://www.tqlkg.com/image-101589464-13707915"" width=""200"" height=""200"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57451090?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101589464-13707915","N/A","","","","Personal Insurance","5230042","Active","Hungarian","No"
" AXA-ASSISTANCE SK/HU/RO","HU","13707925","Axa-assistance.hu_970x90","Axa-assistance.hu_970x90","","Banner","2.11 € EUR","N/A","10-Sep-2024","<a href=""https://www.dpbolvw.net/click-101589464-13707925"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101589464-13707925"" width=""970"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57451091?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101589464-13707925","N/A","","","","Personal Insurance","5230042","Active","Hungarian","No"
" AXA-ASSISTANCE SK/HU/RO","HU","13707921","Axa-assistance.hu_320x100","Axa-assistance.hu_320x100","","Banner","N/A","N/A","10-Sep-2024","<a href=""https://www.kqzyfj.com/click-101589464-13707921"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101589464-13707921"" width=""320"" height=""100"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57451092?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101589464-13707921","N/A","","","","Personal Insurance","5230042","Active","Hungarian","No"
" AXA-ASSISTANCE SK/HU/RO","HU","13707944","Utasbiztosítás - 50 százalék kedvezménnyel","50% kedvezmény az utasbiztosításra.","axa, utasbiztosítás","Text Link","126.55 € EUR","N/A","17-Dec-2025","<a href=""https://www.jdoqocy.com/click-101589464-13707944"" target=""_top"">50% kedvezmény az utasbiztosításra.</a><img src=""https://www.awltovhc.com/image-101589464-13707944"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57451093?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101589464-13707944","N/A","","","","Personal Insurance","5230042","Active","Hungarian","No"
" AXA-ASSISTANCE SK/HU/RO","HU","13707919","Axa-assistance.hu_300x600","Axa-assistance.hu_300x600","","Banner","N/A","N/A","10-Sep-2024","<a href=""https://www.kqzyfj.com/click-101589464-13707919"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101589464-13707919"" width=""300"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57451094?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101589464-13707919","N/A","","","","Personal Insurance","5230042","Active","Hungarian","No"
